epoch,lr-Adam,step,test_angles_mae,test_composition_loss,test_coord_loss,test_kld_loss,test_lattice_loss,test_lengths_mard,test_loss,test_natom_accuracy,test_natom_loss,test_predict_loss,test_type_accuracy,test_type_loss,test_volumes_mard,train_composition_loss_epoch,train_composition_loss_step,train_coord_loss_epoch,train_coord_loss_step,train_kld_loss_epoch,train_kld_loss_step,train_lattice_loss_epoch,train_lattice_loss_step,train_loss_epoch,train_loss_step,train_natom_loss_epoch,train_natom_loss_step,train_predict_loss_epoch,train_predict_loss_step,train_type_loss_epoch,train_type_loss_step,val_angles_mae,val_composition_loss,val_coord_loss,val_kld_loss,val_lattice_loss,val_lengths_mard,val_loss,val_natom_accuracy,val_natom_loss,val_predict_loss,val_type_accuracy,val_type_loss,val_volumes_mard
11,,599,,,,,,,,,,,,,,,2.3444318771362305,,0.78675377368927,,57.70670700073242,,0.2913883328437805,,18.84227180480957,,1.3286149501800537,,0.00926389079540968,,3.782947063446045,,,,,,,,,,,,,
11,,635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6565842628479,2.3202803134918213,0.9713876247406006,59.23768615722656,0.2627633810043335,0.08323594182729721,13.004243850708008,0.597075879573822,1.262088656425476,0.009440519846975803,0.7821489572525024,3.290367603302002,0.12977586686611176
11,,635,,,,,,,,,,,,,,2.3223795890808105,,0.7433395385742188,,59.167545318603516,,0.21966099739074707,,16.672752380371094,,1.2107234001159668,,0.009600830264389515,,2.889164447784424,,,,,,,,,,,,,,
,0.001,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,649,,,,,,,,,,,,,,,2.242354154586792,,0.7572271823883057,,58.39836120605469,,0.21112322807312012,,16.562877655029297,,1.1645475625991821,,0.008635316044092178,,2.8625826835632324,,,,,,,,,,,,,
12,,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.458065986633301,2.2510178089141846,0.9748982191085815,60.66933822631836,0.25246086716651917,0.08156538754701614,13.017679214477539,0.6256864070892334,1.1904423236846924,0.00930086150765419,0.7858494520187378,3.268695831298828,0.11026941239833832
12,,688,,,,,,,,,,,,,,2.260566234588623,,0.7256297469139099,,59.467525482177734,,0.2092304825782776,,16.1497745513916,,1.1651315689086914,,0.009213500656187534,,2.753157615661621,,,,,,,,,,,,,,
,0.001,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,699,,,,,,,,,,,,,,,2.191849708557129,,0.692047119140625,,58.432621002197266,,0.18569837510585785,,15.234232902526855,,1.093035101890564,,0.009564157575368881,,2.558875560760498,,,,,,,,,,,,,
13,,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.529720306396484,2.157313585281372,0.9239011406898499,62.1788330078125,0.24997329711914062,0.07650665193796158,12.472442626953125,0.6409782767295837,1.1409066915512085,0.008869222365319729,0.7884240746498108,3.233431100845337,0.11779042333364487
13,,741,,,,,,,,,,,,,,2.186354398727417,,0.7251104712486267,,60.68833923339844,,0.19770720601081848,,15.68836784362793,,1.1290274858474731,,0.008726632222533226,,2.5117459297180176,,,,,,,,,,,,,,
,0.001,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,749,,,,,,,,,,,,,,,2.0942015647888184,,0.7313887476921082,,62.948081970214844,,0.200079083442688,,15.686863899230957,,1.144310712814331,,0.00687367282807827,,2.4835710525512695,,,,,,,,,,,,,
14,,794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.316250801086426,2.1065564155578613,0.911401093006134,61.74269104003906,0.24943982064723969,0.07716353982686996,12.413154602050781,0.6490077972412109,1.1277012825012207,0.008426118642091751,0.7872112989425659,3.2991440296173096,0.1413274109363556
14,,794,,,,,,,,,,,,,,2.1125195026397705,,0.7100106477737427,,61.85009765625,,0.1936914175748825,,15.449453353881836,,1.073981761932373,,0.008590534329414368,,2.5816562175750732,,,,,,,,,,,,,,
,0.001,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,799,,,,,,,,,,,,,,,2.0738186836242676,,0.6726903915405273,,61.74397277832031,,0.16176141798496246,,14.932934761047363,,1.006207823753357,,0.006869171746075153,,2.8703432083129883,,,,,,,,,,,,,
15,,847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.246833324432373,2.072604179382324,0.9539410471916199,62.33094024658203,0.2468714714050293,0.0756562352180481,12.508563995361328,0.6611555218696594,1.0906864404678345,0.007947779260575771,0.7951041460037231,2.96915340423584,0.11646255850791931
15,,847,,,,,,,,,,,,,,2.066258668899536,,0.6897847652435303,,61.814727783203125,,0.1796789914369583,,14.902487754821777,,1.022643804550171,,0.008099605329334736,,2.4764997959136963,,,,,,,,,,,,,,
,0.001,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,849,,,,,,,,,,,,,,,2.0447371006011963,,0.7470077872276306,,63.81550216674805,,0.1822296679019928,,15.368247985839844,,1.0338246822357178,,0.008818283677101135,,2.3327012062072754,,,,,,,,,,,,,
,0.001,899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,899,,,,,,,,,,,,,,,2.0413084030151367,,0.6403254270553589,,62.513214111328125,,0.16800785064697266,,14.402698516845703,,0.9276443123817444,,0.007562512066215277,,2.7025928497314453,,,,,,,,,,,,,
16,,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.38858699798584,2.022864818572998,0.9528559446334839,62.19758987426758,0.24883317947387695,0.07467649132013321,12.457222938537598,0.6817516684532166,1.0427021980285645,0.007587315980345011,0.7928975820541382,2.9286646842956543,0.10623260587453842
16,,900,,,,,,,,,,,,,,2.021038293838501,,0.6983485221862793,,62.2183952331543,,0.16992615163326263,,14.90381908416748,,0.9862521886825562,,0.007898676209151745,,2.567899703979492,,,,,,,,,,,,,,
,0.001,949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,949,,,,,,,,,,,,,,,1.9754512310028076,,0.6389937996864319,,61.27391815185547,,0.15301872789859772,,13.679858207702637,,0.9780941009521484,,0.007858581840991974,,2.169872283935547,,,,,,,,,,,,,
17,,953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.201985836029053,1.9811025857925415,0.9280827641487122,62.235107421875,0.24312829971313477,0.07318266481161118,12.193985939025879,0.6749283671379089,1.0486526489257812,0.007176572922617197,0.7898851633071899,2.913159132003784,0.10542890429496765
17,,953,,,,,,,,,,,,,,1.970320701599121,,0.6789431571960449,,61.991703033447266,,0.16577278077602386,,14.254739761352539,,0.9277695417404175,,0.007290036417543888,,2.26770281791687,,,,,,,,,,,,,,
,0.001,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,999,,,,,,,,,,,,,,,1.8784819841384888,,0.6762912273406982,,60.587066650390625,,0.17141704261302948,,13.522053718566895,,0.9715452194213867,,0.006809759885072708,,1.568644404411316,,,,,,,,,,,,,
18,,1006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.125729560852051,1.9321634769439697,0.9592208862304688,62.38762664794922,0.2366759032011032,0.07113069295883179,12.520241737365723,0.694237470626831,1.0138399600982666,0.007769686635583639,0.8041895031929016,2.928032875061035,0.10831408947706223
18,,1006,,,,,,,,,,,,,,1.9255067110061646,,0.6858702898025513,,62.52429962158203,,0.157690167427063,,14.165244102478027,,0.9041986465454102,,0.007336794398725033,,2.252681255340576,,,,,,,,,,,,,,
,0.001,1049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,1049,,,,,,,,,,,,,,,1.9335826635360718,,0.6998158693313599,,62.524505615234375,,0.13802705705165863,,13.9226713180542,,0.9023901224136353,,0.007496587932109833,,2.0605359077453613,,,,,,,,,,,,,
19,,1059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.051519393920898,1.9175845384597778,0.942681610584259,61.20530319213867,0.23337247967720032,0.07103579491376877,12.207874298095703,0.6960796117782593,0.9972304105758667,0.006857326719909906,0.8019812107086182,2.7810580730438232,0.09957356750965118
19,,1059,,,,,,,,,,,,,,1.8945966958999634,,0.669673502445221,,62.01222229003906,,0.1531764268875122,,13.793251991271973,,0.8591082096099854,,0.007182429078966379,,2.169377565383911,,,,,,,,,,,,,,
,0.001,1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,1099,,,,,,,,,,,,,,,1.8633123636245728,,0.638811469078064,,60.85697937011719,,0.1428360790014267,,13.02486801147461,,0.7643097639083862,,0.006027408875524998,,1.9541170597076416,,,,,,,,,,,,,
20,,1112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.005400657653809,1.8572580814361572,0.9288285374641418,61.55807876586914,0.23526692390441895,0.06842991709709167,11.936643600463867,0.7062944173812866,0.9672058820724487,0.006224718876183033,0.8042160272598267,2.648355722427368,0.09025135636329651
20,,1112,,,,,,,,,,,,,,1.865063190460205,,0.6705148220062256,,61.522430419921875,,0.14617091417312622,,13.66079044342041,,0.8249355554580688,,0.0068974983878433704,,2.1680171489715576,,,,,,,,,,,,,,
,0.001,1149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,1149,,,,,,,,,,,,,,,1.85099458694458,,0.6379941701889038,,59.56687545776367,,0.14837346971035004,,13.21491813659668,,0.7311912775039673,,0.00705348327755928,,2.1522274017333984,,,,,,,,,,,,,
21,,1165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.065590858459473,1.8374438285827637,0.9302941560745239,60.57633590698242,0.23318035900592804,0.06742693483829498,12.544136047363281,0.704235315322876,0.9952216744422913,0.006652927026152611,0.8049893379211426,3.2411932945251465,0.0845930203795433
21,,1165,,,,,,,,,,,,,,1.8256057500839233,,0.6640216708183289,,61.290531158447266,,0.13927826285362244,,13.384160041809082,,0.7950704097747803,,0.006443435791879892,,2.098248243331909,,,,,,,,,,,,,,
,0.001,1199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,1199,,,,,,,,,,,,,,,1.8368759155273438,,0.6520835161209106,,59.064903259277344,,0.13432031869888306,,12.833715438842773,,0.8243923187255859,,0.007444191724061966,,1.6954281330108643,,,,,,,,,,,,,
22,,1218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.877042770385742,1.8090035915374756,0.9616584777832031,59.36186981201172,0.2311978042125702,0.06935322284698486,12.351155281066895,0.7122395634651184,0.9442160725593567,0.006785762496292591,0.8120137453079224,2.7345714569091797,0.08531752973794937
22,,1218,,,,,,,,,,,,,,1.7941153049468994,,0.6528955698013306,,60.10288619995117,,0.13014735281467438,,13.053704261779785,,0.7376718521118164,,0.006541246548295021,,2.070835828781128,,,,,,,,,,,,,,
,0.001,1249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,1249,,,,,,,,,,,,,,,1.755035400390625,,0.6534026861190796,,59.7608642578125,,0.14238125085830688,,13.148737907409668,,0.6733096241950989,,0.006375988945364952,,2.1458168029785156,,,,,,,,,,,,,
23,,1271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.770743370056152,1.7774462699890137,0.9403371810913086,59.26213836669922,0.22937172651290894,0.06854842603206635,12.09676742553711,0.7225704789161682,0.915168046951294,0.00656518479809165,0.8087972402572632,2.693394660949707,0.08022523671388626
23,,1271,,,,,,,,,,,,,,1.756727933883667,,0.6496047973632812,,60.026302337646484,,0.13192486763000488,,12.747635841369629,,0.7058394551277161,,0.006328513380140066,,1.850521445274353,,,,,,,,,,,,,,
,0.001,1299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,1299,,,,,,,,,,,,,,,1.7245612144470215,,0.6968123912811279,,59.17896270751953,,0.11524921655654907,,12.713656425476074,,0.7043712139129639,,0.0048285722732543945,,1.557833194732666,,,,,,,,,,,,,
24,,1324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.876749038696289,1.7606791257858276,0.9452902674674988,59.9945068359375,0.2342142015695572,0.06721366941928864,12.045978546142578,0.7263555526733398,0.9164450764656067,0.005753671750426292,0.8105983138084412,2.59307599067688,0.09897734224796295
24,,1324,,,,,,,,,,,,,,1.7347702980041504,,0.6430256962776184,,59.5679817199707,,0.12436064332723618,,12.589639663696289,,0.6651885509490967,,0.006284474860876799,,1.9012824296951294,,,,,,,,,,,,,,
,0.001,1349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,1349,,,,,,,,,,,,,,,1.809744119644165,,0.6598396301269531,,57.83230209350586,,0.11696487665176392,,12.205828666687012,,0.6046632528305054,,0.004525679163634777,,1.4314755201339722,,,,,,,,,,,,,
25,,1377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.819254398345947,1.7298469543457031,0.9117112755775452,58.84373092651367,0.23162841796875,0.06832604855298996,11.658452987670898,0.742172360420227,0.8838444948196411,0.005923208314925432,0.8075101375579834,2.541339874267578,0.09451635181903839
25,,1377,,,,,,,,,,,,,,1.7180633544921875,,0.6493699550628662,,59.0,,0.12047727406024933,,12.546060562133789,,0.6341511607170105,,0.005710962228477001,,1.8882402181625366,,,,,,,,,,,,,,
,0.001,1399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,1399,,,,,,,,,,,,,,,1.7047467231750488,,0.584300696849823,,59.8358268737793,,0.11025737971067429,,11.121271133422852,,0.491791695356369,,0.005249029025435448,,1.365046501159668,,,,,,,,,,,,,
26,,1430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.738147735595703,1.7092976570129395,0.9486695528030396,58.71949005126953,0.22698672115802765,0.0651942640542984,12.089919090270996,0.7400022149085999,0.8930515646934509,0.005823527462780476,0.8103234171867371,2.603224515914917,0.08455817401409149
26,,1430,,,,,,,,,,,,,,1.6840596199035645,,0.6356102824211121,,58.8553581237793,,0.11988094449043274,,12.28317928314209,,0.6202923655509949,,0.005671042483299971,,1.81834876537323,,,,,,,,,,,,,,
,0.001,1449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,1449,,,,,,,,,,,,,,,1.694230318069458,,0.6262584924697876,,56.866878509521484,,0.10148394107818604,,11.833806037902832,,0.5583709478378296,,0.00761803425848484,,1.712259292602539,,,,,,,,,,,,,
27,,1483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.80347204208374,1.6921523809432983,0.9742918014526367,57.84152603149414,0.2292758673429489,0.06433512270450592,12.290935516357422,0.7379481792449951,0.9037376046180725,0.005437373649328947,0.815619945526123,2.5480189323425293,0.08051683008670807
27,,1483,,,,,,,,,,,,,,1.6671168804168701,,0.6376913785934448,,58.347991943359375,,0.11897754669189453,,12.226259231567383,,0.5760678052902222,,0.005576191004365683,,1.8161786794662476,,,,,,,,,,,,,,
,0.001,1499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,1499,,,,,,,,,,,,,,,1.6670573949813843,,0.653379499912262,,57.37891387939453,,0.09478305280208588,,11.63560676574707,,0.5679992437362671,,0.005357818212360144,,1.3290619850158691,,,,,,,,,,,,,
28,,1536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.590204238891602,1.6816504001617432,0.9130532741546631,57.02655792236328,0.2255125790834427,0.06740520149469376,11.706563949584961,0.7542241811752319,0.8673801422119141,0.005106805823743343,0.8145521283149719,2.57603120803833,0.09933655709028244
28,,1536,,,,,,,,,,,,,,1.655409336090088,,0.6291260719299316,,57.56376266479492,,0.1117720901966095,,11.934292793273926,,0.551744818687439,,0.00539642758667469,,1.7263314723968506,,,,,,,,,,,,,,
,0.001,1549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,1549,,,,,,,,,,,,,,,1.658818006515503,,0.6463876962661743,,57.36878967285156,,0.10720547288656235,,11.716276168823242,,0.5071240663528442,,0.00503179058432579,,1.425619125366211,,,,,,,,,,,,,
29,,1589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5068488121032715,1.6654856204986572,0.9064376354217529,56.86093521118164,0.2243180274963379,0.06604139506816864,11.617534637451172,0.7465227246284485,0.8985428214073181,0.005262100603431463,0.8117507100105286,2.553158760070801,0.09365367889404297
29,,1589,,,,,,,,,,,,,,1.6188180446624756,,0.6370273232460022,,57.29347229003906,,0.10459987074136734,,11.846879005432129,,0.5169823169708252,,0.005313182715326548,,1.7059332132339478,,,,,,,,,,,,,,
,0.001,1599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,1599,,,,,,,,,,,,,,,1.5935263633728027,,0.67670077085495,,56.29293441772461,,0.09643527865409851,,11.822290420532227,,0.4973568320274353,,0.005210921633988619,,1.4214845895767212,,,,,,,,,,,,,
30,,1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.579254150390625,1.643375039100647,0.9251380562782288,55.26030349731445,0.2253665328025818,0.06508925557136536,11.795438766479492,0.7608305215835571,0.8992757797241211,0.004843554459512234,0.8160059452056885,2.5440573692321777,0.09639343619346619
30,,1642,,,,,,,,,,,,,,1.6032205820083618,,0.6235532760620117,,56.444061279296875,,0.09948226064443588,,11.527214050292969,,0.48400041460990906,,0.005076806526631117,,1.6299686431884766,,,,,,,,,,,,,,
,0.001,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,1649,,,,,,,,,,,,,,,1.6413614749908447,,0.6127963066101074,,56.061012268066406,,0.09768109768629074,,11.259320259094238,,0.4119693636894226,,0.005341425538063049,,1.5245808362960815,,,,,,,,,,,,,
